Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference EnthalpyOfVaporization Value (kJ / mol),Reference EnthalpyOfVaporization Uncertainty (kJ / mol),Estimated EnthalpyOfVaporization Value (kJ / mol),Estimated EnthalpyOfVaporization Uncertainty (kJ / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,Environment 1
83129db40632430d910fcc337b265651,298.15,101.325,1,CO,1.0,37.83,0.0,33.99403678251498,0.08908854920586744,14.714613805897997,0.03571428571428571,25.6831695776047,0.0007966977641183738,,,,,0.030322312692442618,0.0012405656761836044,,,-0.0015381114453831884,-0.03111706788236841,,,alcohol
709af4a3f59c4ec0b6ba0e85cfaf0bd3,298.15,101.325,1,CCO,1.0,42.46,0.0,40.147883975141816,0.12889765179881102,5.345880512406013,0.03571428571428571,25.6831695776047,0.00028944361759400834,0.0591327806316525,-0.0017032722099031706,,,0.035280734867686514,0.004959561232589374,,,-0.0017248274516162697,-0.019553253978204996,,,alcohol
54bd07996f4a466b8928b27533e8f0ff,298.15,101.325,1,CCCO,1.0,47.5,0.0,45.61158635666532,0.21791587702909776,3.5661060883325586,0.03571428571428571,25.6831695776047,0.000193080755272332,0.08807827963640072,-0.00037676098002265246,,,0.041682623568748474,0.007367901702409065,,,0.0003340933281502536,-0.013365203495540162,,,alcohol
4c72054638a14cff977fc8e3faca7e50,298.15,101.325,1,CC(C)O,1.0,45.48,0.0,46.23915800653743,0.20804367599333473,0.5763208788898893,0.03571428571428571,25.6831695776047,3.1203914807622753e-05,-0.036855823906946486,0.0012062004822159548,,,-0.01658371097566468,-0.0026600869060653606,,,0.0005038036509272577,0.006356955372314582,,,alcohol
da8405b30dd84d94999d34c1ffdb7295,298.15,101.325,1,CCCCO,1.0,52.42,0.0,50.82794261072277,0.27531363962385885,2.5346467307522285,0.03571428571428571,25.6831695776047,0.0001372341408247384,0.08307986541507854,-0.0035284395009828906,,,0.045805922290613546,0.007635048787922733,,,-0.0011544251482409618,-0.014580635542552352,,,alcohol
25a40b62ddad4fb2acd4a5c1d70d8ff4,298.15,101.325,1,CC(C)CO,1.0,50.89,0.0,50.04981250981589,0.2497061211515337,0.7059150186618807,0.03571428571428571,25.6831695776047,3.822056932272837e-05,0.051041625794174234,-0.0013149966655435455,,,0.02488823182341293,0.004060427783272154,,,-0.001176148277774136,-0.008781229432318826,,,alcohol
e28e996ef67e4512b3307cd35153ee96,298.15,101.325,1,CC(C)(C)O,1.0,46.75,0.0,49.99633086528869,0.18439743771495223,10.53866408692602,0.03571428571428571,25.6831695776047,0.0005705980616007182,-0.24108755921428196,0.00603288478998964,,,-0.09262434719820978,-0.015596187552651292,,,0.004671632368259991,0.035245460302659334,,,alcohol
