Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference ExcessMolarVolume Value (cm ** 3 / mol),Reference ExcessMolarVolume Uncertainty (cm ** 3 / mol),Estimated ExcessMolarVolume Value (cm ** 3 / mol),Estimated ExcessMolarVolume Uncertainty (cm ** 3 / mol),Environment 1,Environment 2
e4adee8350764db4ad9b041fcacfb5e8,298.15,102.0,2,CO,0.2,CCCCO,0.8,0.033647877970025775,0.0,0.03167017193108721,0.03500750162453302,alcohol,alcohol
298112bdfc3f4214868ba73960923da0,298.15,102.0,2,CO,0.5,CCCCO,0.5,0.0680911137682827,0.0,0.05205031130817889,0.03120410850110282,alcohol,alcohol
a1a15a42803d448d9d7a5b96f2ac778c,298.15,102.0,2,CO,0.75,CCCCO,0.25,0.06264542756271396,0.0,-0.0022607928270572753,0.03180949097162137,alcohol,alcohol
e717c47977b34fc582f7303010e88a5a,298.15,101.0,2,COCCO,0.2405,CCCCCCO,0.7595,0.2813159057293859,0.0,0.30484596537456543,0.04123710209002396,alcohol,alcohol
7317a59908cd483b8019a678f34a71e6,298.15,101.0,2,COCCO,0.5134,CCCCCCO,0.4866,0.36470534749341255,0.0,0.3676864808770161,0.03215986324247515,alcohol,alcohol
a851b037b5c145a781910a34120eb2ad,298.15,101.0,2,COCCO,0.805,CCCCCCO,0.195,0.226087503478464,0.0,0.1800795385734208,0.027435412011628035,alcohol,alcohol
642191d07b8e4501870428a30ab5227b,298.15,101.0,2,OCCCCO,0.7337,OCCO,0.2663,0.029240868440378875,0.0,0.01844547082729921,0.03402662194171502,alcohol,alcohol
2f42c870cb774d2494d11257a17fb20d,298.15,101.0,2,OCCCCO,0.2279,OCCO,0.7721,0.0394577304050685,0.0,0.06137374205960992,0.02262457375534766,alcohol,alcohol
56a131b212fd46b48802b4cfa0ba725f,298.15,101.0,2,OCCCCO,0.5081,OCCO,0.4919,0.06503789762055234,0.0,0.02590084995573036,0.023592051203185766,alcohol,alcohol
20a8a5cc5e9e4270b23679d17e9aa0bf,298.15,101.0,2,CCCO,0.5053,CCCCCO,0.4947,-0.0015688820064028164,0.0,0.025785357471060068,0.03958692036744973,alcohol,alcohol
c492a73f6db04709bf2b057ad3c8704e,298.15,101.0,2,CCCO,0.2143,CCCCCO,0.7857,-0.002414346664423306,0.0,-0.005797504122559137,0.040823100787157326,alcohol,alcohol
4b0c9b394f1b4cd3a5c985671687c273,298.15,101.0,2,CCCO,0.7892,CCCCCO,0.2108,-0.01023884403155506,0.0,0.05871643775756508,0.03786436917653179,alcohol,alcohol
d844eb19130d4e34a3a38c2932080465,298.15,101.0,2,OCCCCO,0.4578,OCCCO,0.5422,-0.06148443185868757,0.0,0.028009213321849868,0.03245202744844215,alcohol,alcohol
959461d055a2420aa38ce48bfef19d67,303.15,101.0,2,OCCCCO,0.7669,OCCCO,0.2331,-0.029954990314802643,0.0,-0.037168080120841246,0.03373437742191663,alcohol,alcohol
e2037cf12749433da21d263e6b13cfaf,298.15,101.0,2,OCCCCO,0.2657,OCCCO,0.7343,-0.05414579209351445,0.0,-0.0025320824425299317,0.0346308438549625,alcohol,alcohol
722037399f2c47138561fa5742b04a81,298.15,101.0,2,CCCO,0.8,OCCCO,0.2,-0.3074159872129183,0.0,-0.5328905518381699,0.03591291257431249,alcohol,alcohol
a021902aa7b448f68d4308731949f8a9,298.15,101.0,2,CCCO,0.5,OCCCO,0.5,-0.4667863646559241,0.0,-0.6846949922061597,0.03026500834024339,alcohol,alcohol
