Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference ExcessMolarVolume Value (cm ** 3 / mol),Reference ExcessMolarVolume Uncertainty (cm ** 3 / mol),Estimated ExcessMolarVolume Value (cm ** 3 / mol),Estimated ExcessMolarVolume Uncertainty (cm ** 3 / mol),Environment 1,Environment 2
e4adee8350764db4ad9b041fcacfb5e8,298.15,102.0,2,CO,0.2,CCCCO,0.8,0.033647877970025775,0.0,-0.034441971765539245,0.03344713680347679,alcohol,alcohol
298112bdfc3f4214868ba73960923da0,298.15,102.0,2,CO,0.5,CCCCO,0.5,0.0680911137682827,0.0,-0.013047585645524945,0.02891641602365345,alcohol,alcohol
a1a15a42803d448d9d7a5b96f2ac778c,298.15,102.0,2,CO,0.75,CCCCO,0.25,0.06264542756271396,0.0,0.005376567410377622,0.029676807533979967,alcohol,alcohol
e717c47977b34fc582f7303010e88a5a,298.15,101.0,2,COCCO,0.2405,CCCCCCO,0.7595,0.2813159057293859,0.0,0.3202740580273829,0.04248641401634957,alcohol,alcohol
7317a59908cd483b8019a678f34a71e6,298.15,101.0,2,COCCO,0.5134,CCCCCCO,0.4866,0.36470534749341255,0.0,0.33930390625586043,0.03338581106609572,alcohol,alcohol
a851b037b5c145a781910a34120eb2ad,298.15,101.0,2,COCCO,0.805,CCCCCCO,0.195,0.226087503478464,0.0,0.21707327066794363,0.027211886469628695,alcohol,alcohol
642191d07b8e4501870428a30ab5227b,298.15,101.0,2,OCCCCO,0.7337,OCCO,0.2663,0.029240868440378875,0.0,0.08837355082439512,0.03867796046568539,alcohol,alcohol
2f42c870cb774d2494d11257a17fb20d,298.15,101.0,2,OCCCCO,0.2279,OCCO,0.7721,0.0394577304050685,0.0,0.023959754773551386,0.022146180566749444,alcohol,alcohol
56a131b212fd46b48802b4cfa0ba725f,298.15,101.0,2,OCCCCO,0.5081,OCCO,0.4919,0.06503789762055234,0.0,0.05693106498386579,0.028434289244221693,alcohol,alcohol
20a8a5cc5e9e4270b23679d17e9aa0bf,298.15,101.0,2,CCCO,0.5053,CCCCCO,0.4947,-0.0015688820064028164,0.0,0.030135501868146626,0.03197494165689518,alcohol,alcohol
