Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Environment 1,Environment 2
229d751e3be94137b375d7e77af0768c,313.15,101.0,2,C1COCCO1,0.2962,C1CCCC1,0.7038,0.7981300000000002,0.0,0.7937714141333031,0.0003139905568379419,ether,alkane
12b408966b074958ae7fc1effc4ebb60,313.15,101.0,2,C1COCCO1,0.4983,C1CCCC1,0.5017,0.8541200000000002,0.0,0.8632368363221913,0.0002402909812965874,ether,alkane
dbc1dd8d32e14336b43b5461e11d6e51,298.15,101.0,2,C1COCCO1,0.7034,C1CCCC1,0.2966,0.9314500000000002,0.0,0.9500912240934256,0.00022313706248832402,ether,alkane
e5bc6c3622384d2792e889c5883afad2,298.15,101.0,2,COCCO,0.4955,C1CCCCC1,0.5045,0.8436100000000002,0.0,0.8377352549567836,0.00025156750516950064,ether,alkane
f9182a4a25b34594acf19a4a068b59b3,298.15,101.0,2,COCCO,0.4955,C1CCCCC1,0.5045,0.8436100000000002,0.0,0.8377352549567836,0.00025156750516950064,ether,alkane
f0f5a9f860054598b153ca91ab5b370e,298.15,101.0,2,COCCO,0.2513,C1CCCCC1,0.7487,0.8049800000000003,0.0,0.7933450449817598,0.0002421167483416728,ether,alkane
7ae0efcee2d240c6bf9d65e75d430e92,298.15,101.0,2,COCCO,0.2513,C1CCCCC1,0.7487,0.8049800000000003,0.0,0.7933450449817598,0.0002421167483416728,ether,alkane
981c70f7951c46e2aa7ef0a2c1eabe58,298.15,101.0,2,COCCO,0.7493,C1CCCCC1,0.2507,0.8927200000000003,0.0,0.8943602039979823,0.0002463182217600513,ether,alkane
12386196686c44058edaa839d630b688,298.15,101.0,2,COCCO,0.7493,C1CCCCC1,0.2507,0.8927200000000003,0.0,0.8943602039979823,0.0002463182217600513,ether,alkane
5a4bf73d2ccf412eb3f59753fdebf03e,298.15,101.3,2,CCCCCC,0.247,CCC(C)(C)OC,0.753,0.7376939892837809,0.0,0.7323171470621245,0.0002486232952601016,alkane,ether
5fd3a3b253f84e97b984f0d251f7c5b9,298.15,101.3,2,CCCCCC,0.745,CCC(C)(C)OC,0.255,0.6824905547232561,0.0,0.666157081505824,0.0002763703070241108,alkane,ether
866adb782e2c459cbbb2d0c7ede753e2,298.15,101.3,2,CCCCCC,0.4970000000000001,CCC(C)(C)OC,0.503,0.7097867686126319,0.0,0.6987939970993743,0.0002250295400652283,alkane,ether
5e3c8ef600ab4dc7ab03e8a9dc11b981,298.15,101.0,2,C1COCCO1,0.5006,C1CCCCC1,0.4994,0.8769800000000002,0.0,0.8877797480895949,0.0002320444447828867,ether,alkane
5d6b3d1877cf49b790109d91416450bc,313.15,101.0,2,C1COCCO1,0.2926,C1CCCCC1,0.7074,0.8139900000000002,0.0,0.8130914705843678,0.00027571145483119077,ether,alkane
3730b459443c45b68d8f0a2c1c8dfb54,313.15,101.0,2,C1COCCO1,0.7966,C1CCCCC1,0.2034,0.9432900000000002,0.0,0.9669688011555688,0.0003400010590639052,ether,alkane
71bdcf6b8bc44c4b998636f2a6a7852e,298.15,101.3,2,C1COCCO1,0.2057,CCCCCC,0.7943,0.7064000000000001,0.0,0.6953044754553265,0.0002770343728848559,ether,alkane
