Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,Environment 1
75585ebb5d9f43cc95b0b69c6e4b237a,298.15,101.325,1,CCCCOC(C)=O,1.0,0.8763500000000002,0.0,0.8663997258792143,0.00022724800743788472,9.900795507878087e-05,0.08333333333333333,0.04821932532357388,0.00354851451126404,0.36536038733495835,-0.4367364792865827,0.23840441154544786,0.005310373065416061,1.0597051081545907,0.11210990368806349,0.09869995288609541,-0.05217272617919645,0.11054291001710556,-0.0014554466027564047,,,ester
f8c4d23162e44ee3bf0d2ef56eba3be2,298.15,101.325,1,CCOC(=O)CC(=O)OCC,1.0,1.0496030000000005,0.0,1.0466449635090636,0.00028067552533711504,8.749979881714615e-06,0.08333333333333333,0.04821932532357388,0.0003136054124017268,-0.0028417120944758947,-0.1161261483877404,0.13174159097219276,0.007191196384647737,0.2811250536119971,0.0013852372655157818,0.03459933477597147,-0.06507975172856553,0.05866814951165561,-0.0060624237167248895,,,ester
311107c65a97481484defee7c3b317e9,298.15,101.325,1,CC(=O)O,1.0,1.0439000000000005,0.0,1.062755392823303,0.0003003687651259021,0.00035552583852104354,0.08333333333333333,0.04821932532357388,0.012742295264227906,1.4987718978035636,0.6393982951755064,-0.7976181856747845,0.03344342292058896,-0.6474746980443584,0.06371256903311834,-0.3033196326935922,0.30035422477426693,,,-0.1974585115588216,0.41181376726218316,ester
07839facaf5b4eeea4274ad95b6ff45d,298.15,101.325,1,COC=O,1.0,0.9668300000000004,0.0,0.9991562569850413,0.0003910469064944196,0.0010449868906629042,0.08333333333333333,0.04821932532357388,0.03745306266195903,,,-1.47389900090142,0.5400906940397915,-2.403146225045315,-0.4037219466994971,-1.4907805206806326,-0.3855586677425226,-0.9230205147147702,0.26538559825521263,,,ester
cddaabd70d644003a38cd01e47a4ed80,298.15,101.325,1,CCOC(C)=O,1.0,0.8944000000000002,0.0,0.8944834548406544,0.00029353297750185013,6.9647104286172e-09,0.08333333333333333,0.04821932532357388,2.4962010378898174e-07,-0.003321701095608747,0.00368654908399579,-0.0035399923533761877,-0.0002078376608681459,-0.008539852175564307,-0.00041069830519724283,-0.0010611515515031558,0.0012465728164216823,-0.0014034303735895313,0.00019073944793686476,,,ester
1170fb2d9dff466780cf0db7c2ae946c,298.15,101.325,1,CCCOC(C)=O,1.0,0.8820500000000001,0.0,0.8747818383627474,0.000246631050664904,5.282617358523251e-05,0.08333333333333333,0.04821932532357388,0.0018933270906624903,0.5267132780464956,-0.3057540537453279,0.21093946866829638,0.012531179671186977,0.801882075069539,0.08532434924059934,0.07388572609094898,-0.06593852118363233,0.08791986736182894,-0.00893142324808569,,,ester
