Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference EnthalpyOfVaporization Value (kJ / mol),Reference EnthalpyOfVaporization Uncertainty (kJ / mol),Estimated EnthalpyOfVaporization Value (kJ / mol),Estimated EnthalpyOfVaporization Uncertainty (kJ / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,Environment 1
29b64efb08fe4b85ba92b53cfd95994e,298.15,101.325,1,CC(=O)O,1.0,51.6,0.0,64.31135328513572,0.12009980518206448,161.5785023395307,0.08333333333333333,25.6831695776047,0.020412918130031855,-0.9187875812010782,0.040069216300106916,-0.29666212912997986,-0.022235167249880495,-0.2295814525898667,-0.024562955780204867,-0.0999618948438629,0.058545938233056295,-0.0502495517345441,0.1417403028084995,,,ester
f8cd0f404aad475eb1e523862be7338b,298.15,101.325,1,CCOC(C)=O,1.0,35.62,0.0,40.134861348904224,0.17159424941468085,20.38397299982929,0.08333333333333333,25.6831695776047,0.0025751963657636634,-0.5172998199422592,0.030862528772499887,-0.08927630689878925,-0.009601796144435192,-0.22344231095782902,-0.03641465967126981,-0.035601609547008216,0.004618841370709206,,,-0.040689976605573906,-0.010587825259149508,ester
92275cfe16774c7bb29be244db8be34a,298.15,101.325,1,CCCOC(C)=O,1.0,39.83,0.0,42.6602985939227,0.27957714416557766,8.010590130760805,0.08333333333333333,25.6831695776047,0.001012012849140364,-0.42004967836511176,0.02644096914343718,-0.05785868606066959,-0.008038284662960388,-0.1820900121215283,-0.0320409250289653,-0.02478189657990247,-0.0009568123447867157,,,-0.02428988024780192,-0.007266222341049624,ester
b571eb42d5ea460a8041b5a6278d99af,313.15,101.325,1,CCCCOC(C)=O,1.0,42.96,0.0,45.163903045465716,0.31535462584674934,4.857188633813054,0.08333333333333333,25.6831695776047,0.0006136298609563849,-0.5018321081518361,0.014248339957862372,-0.046489318212048346,-0.006189624369416513,-0.17619376877490242,-0.03456696558924936,-0.01938306364190693,0.0007834974617934712,,,-0.019439908328774153,-0.0052414822487133654,ester
b0cc2bb7c5bd4959be0fb7c6cd722f2d,293.25,101.325,1,COC=O,1.0,28.7187400224,0.0,36.732207250409715,0.1171510414471451,64.21565701438573,0.08333333333333333,25.6831695776047,0.008112644506051737,,,-0.18169015847260073,-0.0015638332349396896,-0.16107759492925725,-0.0204126720565484,-0.09210875144730635,-0.007081659018772644,,,-0.08718914228537923,-0.009965443863487026,ester
369bcdaf8853439590812b0124307c2e,298.15,101.325,1,CCOC(=O)CC(=O)OCC,1.0,61.7,0.0,71.19704052439926,0.2348182245573888,90.19377872208165,0.08333333333333333,25.6831695776047,0.011394574118673619,-1.6442403027450831,0.10063534846790013,-0.4147507695449183,-0.06781656609220559,-0.8352939064271776,-0.13095136211213598,-0.1612232915371737,0.03132038119068789,,,-0.17623780095147196,-0.052225206065658426,ester
